method,scenario_id,optimization_seed,training_terminated,computational_success,completed_updates,failure,runtime_seconds,terminated_at_utc,x_true,y_true,Q_true,observations_hash,reference_data_hash,reference_target_met,reference_error_estimate,evaluation_success,recovery_success,x_pred,y_pred,Q_pred,localization_error,relative_strength_error,signed_Q_error,signed_relative_Q_error,relative_l2,rmse,mae,negative_fraction,minimum_concentration,pde_rmse,pde_mae,bc_rmse,bc_maxabs,ic_rmse,ic_maxabs,pde_maxabs,ic_mae,bc_mae
B_revised,final_blind_v1_011,42,True,True,12000,,93.34245208400534,2026-09-20T15:21:17.060952+00:00,0.27643886124679024,0.4704269425090928,0.9665742570787594,5273c27f5d895fe43c32a859d8651aa3996446983e166a42606eb7a2134dc9cc,9d76bd03eed6816497bb259c9f9803ac3fb21a6302e0e5aa8a00f7adae7717dd,True,0.00780283735395246,True,True,0.27685225009918213,0.4697369635105133,0.9642723798751831,0.0008043390838213848,0.002381479939816736,-0.00230187720357633,-0.002381479939816736,0.02251406178956012,0.0010338771645161822,0.0005602998538218392,0.0,0.0,0.004434337112077208,0.002281445147652304,0.0,0.0,0.0,0.0,0.04378211498260498,0.0,0.0
B_revised,final_blind_v1_012,42,True,True,12000,,94.08739816700108,2026-09-20T15:21:18.809269+00:00,0.5159341510255893,0.3324493878560946,0.9533875857760538,d5aafbfae7c3d90eee9adf5ba51c448a7d7727a80c3b8a9a0b04d93be0c687c6,d2372ed19609f33b53d5769487cb2de2191314c0ce10e4c373b928c31c7a71f5,True,0.0077143151291645595,True,False,0.5310284495353699,0.3655085861682892,0.564232349395752,0.036342102863584726,0.4081815645454739,-0.3891552363803018,-0.4081815645454739,0.4541641477636155,0.02056321336619212,0.005995445295771138,0.0,0.0,0.005639101204822187,0.0024643591280361613,0.0,0.0,0.0,0.0,0.1023467481136322,0.0,0.0
B_revised,final_blind_v1_013,42,True,True,12000,,91.40180541703012,2026-09-20T15:22:50.888658+00:00,0.4379291231360904,0.55771963279388,0.8900116073943016,567eb6acd44ff460da2d1b6780f9a64a6b8cee6beb41d11f586110e933efa1a5,13b8746085b3d76dcc949163d97e8b360e513254232d406f3d4806888861e2c1,True,0.008020994347221208,True,True,0.43747711181640625,0.5581413507461548,0.8848943710327148,0.0006181911228684911,0.005749628790312728,-0.0051172363615867855,-0.005749628790312728,0.01223286845305676,0.0005173076246270126,0.00033781617616720664,0.0,0.0,0.0026548139687461872,0.0016580264050592161,0.0,0.0,0.0,0.0,0.02500477433204651,0.0,0.0
B_revised,final_blind_v1_014,42,True,True,12000,,91.38877220801078,2026-09-20T15:22:52.598034+00:00,0.3800082102433277,0.6269345354914518,0.8164712133646357,40ac96a299462235403696bd9ee68f2023c85006292d7e1355764aa67a8f4a62,ba8766f67ab1e98151f05ce083e929a422628fb687984dd9f177f347c22d02d6,True,0.007805268399894357,True,True,0.37990790605545044,0.6267513632774353,0.8125261664390564,0.00020883723349402348,0.004831826108506573,-0.0039450469255792875,-0.004831826108506573,0.016506883162315876,0.0006403724016537302,0.000368138697708862,0.0,0.0,0.003033402916562783,0.0016968619635642668,0.0,0.0,0.0,0.0,0.02940654754638672,0.0,0.0
B_revised,final_blind_v1_015,42,True,True,12000,,89.66056024999125,2026-09-20T15:24:23.144785+00:00,0.3044065185144325,0.6890142965229772,1.1619326502382405,87d3efd4296c5d8532fb5fc0424f613d84aa32b23548f30fb9e6d8da4e8f8f89,f70abdf6bc0e9e4db468b2a01a8156eb8885a3e027303d435ae4ffbaeec37c89,True,0.007803767052533763,True,True,0.3041256368160248,0.6879487633705139,1.1448222398757935,0.0011019325875473189,0.014725819400064889,-0.017110410362447093,-0.014725819400064889,0.016338159317324845,0.0009019787961006794,0.0004999876558303622,0.0,0.0,0.004023883126653911,0.002213550857071702,0.0,0.0,0.0,0.0,0.03827834129333496,0.0,0.0
B_revised,final_blind_v1_016,42,True,True,12000,,90.13299354095943,2026-09-20T15:24:25.265712+00:00,0.4755688508537644,0.29727385669203754,1.1369326999635514,751f342bea069a9218eb48183fb4f64b2d05aa04e25ca7b28e670b4ea06c7462,3911d323ea11c7e26aa08b66257f5f99dd7a3fbfdba3adadcc628a3e91361d0d,False,0.010631122069354104,True,False,0.4708493649959564,0.3321622610092163,0.5760743021965027,0.035206168529974796,0.49330835306701015,-0.5608583977670487,-0.49330835306701015,0.503722406714574,0.027172568070234313,0.007923883182799667,0.0,0.0,0.006433029634859374,0.0030178184059940077,0.0,0.0,0.0,0.0,0.06919316202402115,0.0,0.0
B_revised,final_blind_v1_017,42,True,True,12000,,91.85726041696034,2026-09-20T15:25:57.725621+00:00,0.42975639075865896,0.30243953317534705,1.2845074304689996,73fad1626c5e65399004aaf29bf355b9c63b97e52f6391f3f24d78ca3771d593,79b5f1a9e5179763e023f383c1ee65f68a9ef7a45d539b94f651bef69de4e236,False,0.011838576692173872,True,False,0.4091416299343109,0.3284990191459656,0.7914581298828125,0.033227476174063214,0.3838430894916387,-0.4930493005861871,-0.3838430894916387,0.40866633112424905,0.024912706314644407,0.007407352793790042,0.0,0.0,0.006616751810783758,0.0030926390170548483,0.0,0.0,0.0,0.0,0.09696397930383682,0.0,0.0
B_revised,final_blind_v1_018,42,True,True,12000,,93.11454212502576,2026-09-20T15:26:00.959207+00:00,0.4661088735019954,0.5406147440453197,1.2005453543676445,28c7393bbea48e59b06ef15c5032b9b7521d2a943a1d6dc66b0787c11ec28fe4,90ceb024e58571abaf9a3e52af5c7c805ccb5f69a4e0a5195cebd4eeec47eab2,True,0.007788348132278083,True,True,0.4660833775997162,0.540736198425293,1.1921324729919434,0.0001241016013100423,0.007007549814835973,-0.008412881375701176,-0.007007549814835973,0.01626718437266096,0.0009279206611805603,0.0005613056925482374,0.0,0.0,0.004829149273798277,0.002875020213648295,0.0,0.0,0.0,0.0,0.05502508953213692,0.0,0.0
B_revised,final_blind_v1_019,42,True,True,12000,,86.85738066700287,2026-09-20T15:27:27.594757+00:00,0.5466667767579667,0.482107044225501,0.8511957816040111,5a610c0ffe8229368b3489de499cc0f1a797a4f83630ed8dd2f9a0fcf7223982,1a900c69e47a7e9ec4343f13c0bc0831e8cd917bb0c9ee88a5232cc6c8ffe187,True,0.007672510515703709,True,True,0.5457066297531128,0.48184388875961304,0.8439135551452637,0.000995556663458517,0.008555289647964011,-0.007282226458747432,-0.008555289647964011,0.02963575186654584,0.0011981704484904884,0.0004776569536170334,0.0,0.0,0.006105927769995508,0.0024835069524049114,0.0,0.0,0.0,0.0,0.1309392899274826,0.0,0.0
B_revised,final_blind_v1_020,42,True,True,12000,,91.61657812498743,2026-09-20T15:27:35.730323+00:00,0.46847654896047053,0.3954219563175483,1.0280700002650012,a55507a43cef274e4bc51fbc296a628f58679fe24385178cda306933fe603222,39e48b151fb0466d48ba2ab6117778b276c7ae88062b2a99cf87f194415f75d0,True,0.007782465781665025,True,True,0.47054189443588257,0.403856098651886,0.9290300607681274,0.008683340880598458,0.0963357937410338,-0.09903993949687373,-0.0963357937410338,0.11619066460694316,0.0056754666117106185,0.001846896011675907,0.0,0.0,0.004622625415977706,0.002511402142155666,0.0,0.0,0.0,0.0,0.043802306056022644,0.0,0.0
B_revised,final_blind_v1_021,42,True,True,12000,,89.55392879102146,2026-09-20T15:28:59.736727+00:00,0.6242811087481225,0.5976616060576463,1.2851361016897063,1df908fb1b6ea983e41b943d31b122f6b8d74b50e7795d9b5679469d2356cbff,c53332b980321d7e3945c8bcb880f9c35f835ebb99ddd7fdb897c0c9a57662d7,True,0.007661181445989678,True,True,0.5924987196922302,0.6013092994689941,1.0493911504745483,0.031991028763128114,0.18343967686006077,-0.23574495121515793,-0.18343967686006077,0.2605945137039779,0.015855561645120617,0.005147167359955688,0.0,0.0,0.014144266572100125,0.0051036411479841795,0.0,0.0,0.0,0.0,0.2737043797969818,0.0,0.0
B_revised,final_blind_v1_022,42,True,True,12000,,90.96216716704657,2026-09-20T15:29:09.256000+00:00,0.266264469998352,0.6107963786624676,0.9144956637496786,e1f955bb364b875a469ea593e35a3aae51580adbe6f0ca0976de7af9e2c065fa,3daf0848db230f3a56d27dd083e77fde7ef55327fbb25e90b086244ef4a4a723,True,0.007802311942300145,True,True,0.2668496072292328,0.6114327907562256,0.8971717953681946,0.000864526420674481,0.018943630974095058,-0.01732386838148403,-0.018943630974095058,0.03816180323198297,0.0016578957354988206,0.0007423160253664649,0.0,0.0,0.0057591932849854095,0.0027878276646513592,0.0,0.0,0.0,0.0,0.05960720777511597,0.0,0.0
B_revised,final_blind_v1_023,42,True,True,12000,,92.6080151660135,2026-09-20T15:30:34.986485+00:00,0.40926866046302074,0.3738319340022234,1.199385717938766,e915a30417f54df52ace0532c2b2d6ecfa96003be7daec7e417d8b33ce67e014,9547b32f508fb75ae05fa1a056d81f2c1c349cd86791a71c0b6e26f361f00872,True,0.007795408690265478,True,True,0.4076581597328186,0.37625715136528015,1.1684701442718506,0.002911252627315853,0.02577617292295764,-0.03091557366691533,-0.02577617292295764,0.026597372482618266,0.0015156316835555261,0.0006539962192508568,0.0,0.0,0.0038765391123032175,0.0019560095243314193,0.0,0.0,0.0,0.0,0.06337566673755646,0.0,0.0
B_revised,final_blind_v1_024,42,True,True,12000,,92.60650599998189,2026-09-20T15:30:44.479062+00:00,0.6532298414980128,0.608689753204076,0.8846556578071043,13ba29c46c617a161ab4233cfe8524dbbcca033f225db7c231be327ad0dc8e8f,21c0967e2e100fda5cee4eeb8669d7002eb271e040411e227612e74fc67d6b7e,True,0.007892320653178676,True,False,0.5960786938667297,0.6134164333343506,0.5631610751152039,0.057346274339547476,0.36341211391653255,-0.32149458269190045,-0.36341211391653255,0.4597615078175882,0.019184201923166253,0.005873938692902168,0.0,0.0,0.009291632648677266,0.003563409403814671,0.0,0.0,0.0,0.0,0.1452103853225708,0.0,0.0
B_revised,final_blind_v1_025,42,True,True,12000,,91.28271054202924,2026-09-20T15:32:08.971083+00:00,0.6131825704565108,0.3385071688464702,1.1120569146077515,638c55b434ca2fd79e500a1cbd029f1745ae7b4ca8b5154f9ad4f407fc483f37,35755392d9fbaf1235a7685356fa5a72fec7536c7264f1f2c990951e95fc00c0,True,0.007607339995026379,True,True,0.6016917824745178,0.34691697359085083,0.9018492102622986,0.014239488203082353,0.18902603057829828,-0.21020770434545288,-0.18902603057829828,0.18958890221514943,0.009988013128058333,0.00301646120083859,0.0,0.0,0.014151950311471675,0.004718451908554956,0.0,0.0,0.0,0.0,0.4911671578884125,0.0,0.0
B_revised,final_blind_v1_026,42,True,True,12000,,92.22423970798263,2026-09-20T15:32:19.277263+00:00,0.5064941343017603,0.3960769703721459,1.3119610767090044,d03253ae662142d2d900dfc058c2f001c53c63b889b9a69a1a0e6ef05ae4c065,4799658a53693e133ffca800c63838f7b4a484dfa205b6f7a5bbbb49d9e48c24,True,0.007744222929216451,True,True,0.5109445452690125,0.4080623686313629,1.154192566871643,0.01278498843212151,0.12025395618680745,-0.15776850983736135,-0.12025395618680745,0.15095081945910285,0.009408840627405556,0.003018077507167773,0.0,0.0,0.006138770929902522,0.002991727592096283,0.0,0.0,0.0,0.0,0.09901744872331619,0.0,0.0
B_revised,final_blind_v1_027,42,True,True,12000,,88.93768824997824,2026-09-20T15:33:40.470246+00:00,0.39730127606060717,0.25684001148048247,0.936094978502684,d30e585aaf655bf48a6b3cdc15e828c3157c2f88416885006a17511e240072d4,9fbda3e6317bccbd6151ef10c0f17f4806f7f1ec169359605eb65041f5a80c64,False,0.0112642222441428,True,False,0.35553425550460815,0.2801150381565094,0.4402843713760376,0.04781433752437661,0.5296584411976148,-0.4958106071266464,-0.5296584411976148,0.547344768839604,0.024215746803213475,0.007083990681368547,0.0,0.0,0.005449929994263667,0.0026066644210064153,0.0,0.0,0.0,0.0,0.08595361560583115,0.0,0.0
B_revised,final_blind_v1_028,42,True,True,12000,,93.05055720801465,2026-09-20T15:33:55.010117+00:00,0.538372134792067,0.4649187171357262,0.8387827762566038,6ca31b06490532ce9f33cec960be600f13278103d53416d4623b312f0837645d,a0fc16f1e32a96c2b393c7bfc5645cb10afaddbb232c3770f5637fe73fc7f41e,True,0.007690279289481774,True,True,0.5374761819839478,0.4652371406555176,0.8306943774223328,0.0009508548639688103,0.009643019698578791,-0.008088398834271038,-0.009643019698578791,0.028538858738795442,0.0011370959854417018,0.0004887156092804252,0.0,0.0,0.005485449425315363,0.002490863071586717,0.0,0.0,0.0,0.0,0.1130206361413002,0.0,0.0
B_revised,final_blind_v1_029,42,True,True,12000,,90.86907166597666,2026-09-20T15:35:13.845484+00:00,0.668977461408103,0.3814459521869255,1.198305086015619,2b08120be6288b907489b211bc7845920fd1e7e803a6d9933d1d821179110f69,7786b8c77f31f2147568e9e2966b88ef64b3268fa6934185534cfc5a6bd85bbf,True,0.008100863015639942,True,False,0.6149647831916809,0.36580905318260193,0.887175440788269,0.05623061460256479,0.25964142926394507,-0.31112964522735,-0.25964142926394507,0.3867069275221096,0.021786742893857246,0.007126718614440087,0.0,0.0,0.017760666563301247,0.00593951728277989,0.0,0.0,0.0,0.0,0.5937985777854919,0.0,0.0
B_revised,final_blind_v1_030,42,True,True,12000,,91.24338554200949,2026-09-20T15:35:28.951188+00:00,0.7116689369976579,0.479886500791576,1.2690848016056153,049cc7046dcc492ab3259f0b2e1e2a6dba29e71611a5e9c6872af03937cf585b,dd9abb53948a775ea278b1b2f9aeaf0106d24ac67c2d25c1e172cc648512c473,True,0.009246230192935549,True,False,0.6317508816719055,0.45950743556022644,0.45650607347488403,0.08247546221000289,0.6402871794719126,-0.8125787281307313,-0.6402871794719126,0.6936213951656327,0.04078504150356934,0.011518451214905816,0.0,0.0,0.011589898987868188,0.0045159482768451645,0.0,0.0,0.0,0.0,0.21544232964515686,0.0,0.0
