scenario_id,grid,dt,steps,x_true,y_true,Q_true,Q_analytic,Q_numerical,sensor_mse,numerical_success,numerical_nfev,numerical_seconds,analytic_numerical_difference,signed_Q_error,absolute_Q_error,relative_Q_error,signed_relative_Q_error,linearity_relative_l2,runtime_seconds,amplitude_ratio,rms_ratio,relative_observation_l2,signed_observation_bias,normalized_signed_bias
diagnostic_v2_009,321,0.000125,6400,0.6431663433219396,0.656518575413083,0.8898098806974829,0.8884895349633308,0.888489534963331,1.0044790472252748e-08,True,6,0.002180458977818489,2.220446049250313e-16,-0.001320345734152073,0.001320345734152073,0.0014838515089505547,-0.0014838515089505547,1.3976038328191536e-15,7.480108624964487,1.0014755656633874,1.0014808111160927,0.003561419235780008,3.104599883490077e-05,0.0010025817539659233
diagnostic_v2_010,101,0.001,800,0.3522193121082315,0.7171704200266901,0.8673498880012173,0.8820091976220484,0.8820091976270398,3.1793085263589057e-07,True,8,0.0015060839941725135,4.991340674109779e-12,0.014659309620831174,0.014659309620831174,0.016901264211393544,0.016901264211393544,8.049647884903867e-16,0.20526812499156222,0.9831567038385943,0.9832681660357442,0.02242495623422335,-9.367116909401684e-05,-0.0025013248824091233
diagnostic_v2_010,201,0.00025,3200,0.3522193121082315,0.7171704200266901,0.8673498880012173,0.873241309555576,0.873241309555576,5.72499188392532e-08,True,6,0.0008455420029349625,0.0,0.005891421554358733,0.005891421554358733,0.006792439401745176,0.006792439401745176,1.884409576450482e-15,1.8389104579691775,0.9932128391384355,0.9932331126429089,0.009291812172569221,-3.658200286142112e-05,-0.0009768584601927328
diagnostic_v2_010,321,0.000125,6400,0.3522193121082315,0.7171704200266901,0.8673498880012173,0.8699439673397219,0.8699439673506492,1.2184894338892316e-08,True,8,0.001860833028331399,1.092725909757064e-11,0.00259407933850464,0.00259407933850464,0.002990810714788493,0.002990810714788493,1.9043521428099414e-15,7.395798958023079,0.997009444863772,0.9970137762030116,0.004192876225816274,-1.5828519535630078e-05,-0.0004226729542195853
diagnostic_v2_011,101,0.001,800,0.6061592404968423,0.32936855857203223,1.3023931314400659,1.2908827321931005,1.2908827321931007,1.8755683363177625e-07,True,2,0.0009394170483574271,2.220446049250313e-16,-0.011510399246965397,0.011510399246965397,0.008837883868627487,-0.008837883868627487,1.244177947056002e-15,0.2042811670107767,1.0086333470081559,1.0087750078192275,0.01898215963400117,0.00013920277092645283,0.0053865276007988025
diagnostic_v2_011,201,0.00025,3200,0.6061592404968423,0.32936855857203223,1.3023931314400659,1.297432214537211,1.2974322145372108,3.208097907855841e-08,True,2,0.00042616698192432523,-2.220446049250313e-16,-0.004960916902854828,0.004960916902854828,0.00380907790673735,-0.00380907790673735,2.451226047510125e-15,1.3416591670247726,1.0037754224757822,1.0037995321777216,0.007915544747429545,5.945659526276822e-05,0.0023007055772017266
diagnostic_v2_011,321,0.000125,6400,0.6061592404968423,0.32936855857203223,1.3023931314400659,1.3002669533301976,1.3002669533301976,6.724243514304215e-09,True,2,0.0012856670073233545,0.0,-0.0021261781098682597,0.0021261781098682597,0.0016325163720092171,-0.0016325163720092171,3.382549485815271e-15,6.716084875050001,1.001625100860075,1.0016301433371755,0.0035696388473121657,2.6522369397382608e-05,0.0010262976365108725
diagnostic_v2_012,101,0.001,800,0.38307944336130173,0.6724755531387194,0.8291411531632115,0.843730188121151,0.8437301881688097,7.31263282705612e-07,True,7,0.0014375830069184303,4.765876582268902e-11,0.014589034957939506,0.014589034957939506,0.017595357439781717,0.017595357439781717,1.1851601391896252e-15,0.158697749953717,0.9823429341057358,0.9825258929617864,0.025908726886597684,-0.000177560239083245,-0.004006898416569471
diagnostic_v2_012,201,0.00025,3200,0.38307944336130173,0.6724755531387194,0.8291411531632115,0.8351607142387152,0.83516071434518,1.316794249501313e-07,True,10,0.0010571249877102673,1.0646483694642939e-10,0.006019561075503721,0.006019561075503721,0.00725999554181917,0.00725999554181917,2.427804951668665e-15,1.7945804999908432,0.992725758569305,0.9927590447741267,0.010908888221365933,-7.239017267710473e-05,-0.0016335868309970767
diagnostic_v2_012,321,0.000125,6400,0.38307944336130173,0.6724755531387194,0.8291411531632115,0.8317897197285108,0.8317897197285107,2.8551868596354173e-08,True,6,0.0009537909645587206,-1.1102230246251565e-16,0.002648566565299326,0.002648566565299326,0.003194349424334956,0.003194349424334956,1.7504076028807782e-15,6.996332874987274,0.9968013284060417,0.9968085751531669,0.004967764769310654,-3.16011774296849e-05,-0.0007131253509146899
