index,x,y,Q,sensor_rms,runtime_seconds,rank,sigma_max,sigma_mid,sigma_min,jacobian_condition,information_eigenvalue_min,information_eigenvalue_mid,information_eigenvalue_max,information_condition,information_logdet,x_sensitivity_norm,y_sensitivity_norm,Q_sensitivity_norm,Q_effective_information,normalized_x_std_proxy,physical_x_std_proxy,normalized_y_std_proxy,physical_y_std_proxy,normalized_Q_std_proxy,physical_Q_std_proxy
221,0.525,0.5,1.1,0.08255352635309464,2.9936294170329347,3,9.322985137663279,8.596132142208589,1.9400528602815048,4.805531503049097,3.763805100686448,73.89348780631163,86.91805187709039,23.09313302679731,10.093020885224261,8.577591573391098,9.314428916611119,2.0595343021122625,3.7882783733117114,0.12316959430635709,0.06158479715317854,0.1076278361621103,0.05381391808105515,0.5137822042764976,0.3082693225658985
222,0.55,0.5,1.1,0.07831086003560421,2.8867770829820074,3,9.989924094495597,9.340939085819905,1.630274779619653,6.127754792861526,2.6577958570639084,87.253143004998,99.79858341378367,37.549378801437406,10.049464726509724,9.317525937883698,9.953709490474434,1.9536888319149717,2.6927842035081198,0.12700484722164188,0.06350242361082094,0.10119107424506212,0.05059553712253106,0.6093954741917966,0.365637284515078
223,0.575,0.5,1.1,0.0717739575935487,2.888124125020113,3,10.40881465443886,9.582691964591861,1.2450591445228731,8.360096546600351,1.5501722733600287,91.82798528825343,108.34342251046117,69.89121426847912,9.643589190852866,9.834980226433666,10.089027225193888,1.790607066620157,1.576104268031835,0.14366206785469626,0.07183103392734813,0.10047312613282729,0.05023656306641364,0.79653988577523,0.477923931465138
224,0.6000000000000001,0.5,1.1,0.06325688788878983,2.894996000046376,3,10.69236230628475,9.193396362311871,0.8426103371024917,12.689569348333515,0.7099921801919746,84.51853667456915,114.32661168885893,161.0251702461655,8.83352892328982,10.225054414932682,9.618364012574581,1.578124354065812,0.7217812540394377,0.17974055115763127,0.08987027557881563,0.10619245471341322,0.05309622735670661,1.1770562040822954,0.7062337224493772
225,0.625,0.5,1.1,0.053227446122430265,2.913176834001206,3,10.835639872491981,8.202791607496565,0.5012330982884466,21.61796559224098,0.2512346188198356,67.28579015601608,117.41109144633805,467.336436347315,7.593262411058541,10.471578973719172,8.575010314859753,1.3279111861811843,0.2546219605779777,0.24876747047759193,0.12438373523879596,0.12019137629789323,0.06009568814894661,1.9817646212988236,1.189058772779294
226,0.65,0.5,1.1,0.04241834908284147,2.806987959018443,3,10.579458858818175,6.791457246302292,0.26728900423017354,39.58059887008209,0.07144341178235773,46.123891528351905,111.92494974542635,1566.6238069143437,5.9103100390485785,10.310867407819554,7.119438929557274,1.0582472831193528,0.07213480660403086,0.3786012188269526,0.1893006094134763,0.14640758967635176,0.07320379483817588,3.723296002989887,2.233977601793932
227,0.675,0.5,1.1,0.03177958255550747,2.89152591698803,3,9.681330813883248,5.2115972104137205,0.13270949414727304,72.95130522567953,0.017611809836825098,27.160745483592073,93.72816632784527,5321.892934130258,3.802985906876234,9.493798510345682,5.490512697045311,0.7928327628299136,0.017729216279795956,0.6215189421519506,0.3107594710759753,0.1928998169601371,0.09644990848006856,7.510264474481605,4.506158684688963
228,0.7,0.5,1.1,0.022253687943966857,2.847527500009164,3,8.15637913070565,3.709981831775612,0.06639761740831687,122.84144294737891,0.004408643597501224,13.763965192105125,66.52652052381066,15090.020105394147,1.3954664209564687,8.032499938344131,3.932634234538254,0.5551820218202432,0.004429054585211433,1.0278658423028504,0.5139329211514252,0.2765752216085158,0.1382876108042579,15.026038028772069,9.01562281726324
229,0.7250000000000001,0.5,1.1,0.014512968525006248,2.875951166031882,3,6.27352489495432,2.4667252671874005,0.039386835269604036,159.27974035009055,0.0015513227925549244,6.084733543780752,39.35711460761161,25370.035685992265,-0.9901875992317253,6.196182760214263,2.630518149526506,0.3620675920599909,0.0015564560958074621,1.4591176370402665,0.7295588185201333,0.43209194728992933,0.21604597364496467,25.347291692431057,15.208375015458634
230,0.75,0.5,1.1,0.008813540537553677,2.870022292016074,3,4.39319516819863,1.567367328921686,0.028988075750083137,151.55180378559726,0.000840308535692558,2.4566403437711006,19.300163785883786,22967.94923066817,-3.2228331443878373,4.347160984037022,1.6767495431602044,0.21987902712369473,0.0008423901149543886,1.6937895500283324,0.8468947750141662,0.7284116873526995,0.3642058436763497,34.45429509201519,20.67257705520911
231,0.25,0.525,1.1,0.06175393573959234,2.7938223329838365,3,13.455698801187948,5.581227496314558,1.3277938816578232,10.133876188966749,1.7630365921679494,31.150100365617664,181.05583022829077,102.69544661330724,9.204660564067945,7.476906463582397,12.477631966708199,1.5406289054466193,1.7873296327024017,0.17891682515252913,0.08945841257626456,0.11542906919662978,0.05771453459831489,0.7479932386146719,0.44879594316880317
232,0.275,0.525,1.1,0.06170087321289565,2.839755334018264,3,14.005903178879807,5.990370486229333,1.4800590173318362,9.463070738982307,2.1905746947852807,35.88453856228745,196.16532385615548,89.54970781098314,9.643428241877059,8.487612656218136,12.642444711910885,1.53930510864815,2.196981358081765,0.15245158741964296,0.07622579370982148,0.10514096347313397,0.05257048173656698,0.6746628771721963,0.4047977263033178
233,0.3,0.525,1.1,0.06131256899605177,2.865973833017051,3,14.038160111485443,7.171366280099803,1.524870292498976,9.20613391220281,2.325229408945913,51.42849432335248,197.06993931570096,84.75290160941063,10.067569775451382,9.683923131468358,12.43806919821044,1.5296177471316441,2.3255322879757125,0.1235762514775012,0.0617881257387506,0.09645587742809149,0.048227938714045744,0.6557507759393264,0.3934504655635958
234,0.325,0.525,1.1,0.061435295298040316,2.8133683330379426,3,13.36663464713485,8.64140861030539,1.5282072645487927,8.746611115660011,2.3354174434197037,74.67394277026014,178.6669217899858,76.50320600858727,10.346845158353247,10.666456133915338,11.813292897301253,1.5326795064517211,2.335596391255255,0.10233736496624984,0.05116868248312492,0.09245771817572934,0.04622885908786467,0.654336433056869,0.3926018598341214
235,0.35,0.525,1.1,0.0628973844939782,2.881176916009281,3,12.103451146736752,9.820186158781683,1.5280729366854213,7.920728687853494,2.3350068998304074,96.43605619312734,146.4935296614432,62.73794294658533,10.403876266009796,11.194468805339314,10.839105678104609,1.5691555115941584,2.3370375144896567,0.09244832745128524,0.04622416372564262,0.09498012573499184,0.04749006286749592,0.6541346551977746,0.39248079311866474
236,0.375,0.525,1.1,0.06605406024907341,2.8111300409655087,3,11.195200019956259,9.722127104192868,1.5328306459057985,7.303611817690831,2.3495697890279876,94.5197554300816,125.33250348682861,53.34274558351316,10.234011341303905,11.181527690534326,9.719036319481091,1.6479078349105214,2.3569672442027567,0.09468935538321961,0.047344677691609806,0.10453850011749152,0.05226925005874576,0.651363211811513,0.3908179270869078
237,0.4,0.525,1.1,0.07055432684215301,2.812963500036858,3,10.965845613881411,8.406568882835344,1.5664260594764947,7.0005510617885385,2.453690599807059,70.67040038185549,120.24977002748219,49.007715168708636,9.94519107512287,10.630480863780358,8.790250530908512,1.7601798822299135,2.4703698449473297,0.10681925326384557,0.05340962663192279,0.11750543021187448,0.05875271510593724,0.636237131340049,0.3817422788040294
