candidate,localization_error_mean,localization_error_median,localization_error_sd,localization_error_q25,localization_error_q75,localization_error_p90,localization_error_worst,relative_strength_error_mean,relative_strength_error_median,relative_strength_error_sd,relative_strength_error_q25,relative_strength_error_q75,relative_strength_error_p90,relative_strength_error_worst,signed_Q_error_mean,signed_Q_error_median,signed_Q_error_sd,signed_Q_error_q25,signed_Q_error_q75,signed_Q_error_p90,signed_Q_error_worst,relative_l2_mean,relative_l2_median,relative_l2_sd,relative_l2_q25,relative_l2_q75,relative_l2_p90,relative_l2_worst,rmse_mean,rmse_median,rmse_sd,rmse_q25,rmse_q75,rmse_p90,rmse_worst,mae_mean,mae_median,mae_sd,mae_q25,mae_q75,mae_p90,mae_worst,pde_rmse_mean,pde_rmse_median,pde_rmse_sd,pde_rmse_q25,pde_rmse_q75,pde_rmse_p90,pde_rmse_worst,runtime_seconds_mean,runtime_seconds_median,runtime_seconds_sd,runtime_seconds_q25,runtime_seconds_q75,runtime_seconds_p90,runtime_seconds_worst,recovered,count,recovery_rate,failed_fits,negative_fraction_max,BC_max,IC_max
J0,0.017487977933178404,0.00459090025510505,0.028665275583978255,0.00104649874899735,0.0214100475079148,0.04084080654486502,0.12033228187171,0.1228934177698563,0.04207148317608165,0.1849733171362645,0.010335395530730124,0.1574103357995511,0.27946193631550215,0.7647079435821288,-0.1346458033938518,-0.0476358315918715,0.18742699017889702,-0.18212432676576396,-0.010698466490383274,-0.007939952338473501,-0.0057771508419086,0.15133468446716766,0.041181128968171846,0.21002613477121293,0.0218539168356824,0.20793929690476162,0.35759819589305053,0.838073950406701,0.007850953167476162,0.002285009309065,0.010165610786429967,0.001185364901588625,0.012552465057998676,0.019263646639141867,0.0368763495464921,0.0024824336721081374,0.0008908155200001,0.0028929852839616075,0.000595436363589425,0.0038666925383594496,0.0056743437788853,0.0108859247852208,0.006626514554545801,0.00581397494984215,0.003449759600545237,0.00416557218415595,0.007541325488449775,0.01087191403534445,0.0174767224320152,85.26380092016916,85.28538760452648,0.9917359508846382,84.53684419750061,85.96419326028263,86.37985652511125,87.0115941669792,19,24,0.7916666666666666,0,0.0,0.0,0.0
J1,0.01596615432103888,0.00277226133620705,0.028698229746651843,0.000979749989341725,0.021548510126343273,0.03974296308339469,0.1203503176753533,0.10233564212800574,0.03372926627152725,0.18116338517033936,0.00873816745727805,0.09007351581237395,0.2094569475718518,0.7696223415162536,-0.10847537082625536,-0.03456985421773695,0.1827000391695018,-0.10171906587179012,-0.006565075748599875,-0.00022040534658529113,0.0256236282766539,0.13186248788334823,0.03887471315858715,0.2047084707310728,0.020664511201783323,0.16025345086315596,0.309814452168168,0.8363206919497643,0.006785346739412591,0.0020534712874434,0.009790557567009374,0.00103339093604335,0.0077307671388439,0.017304512852558684,0.03610958879331,0.002190732306946696,0.0008733653795062999,0.0028108069138446617,0.0005163119561179,0.0026257788822848,0.005218981861585008,0.0106714465796897,0.0063798091927365535,0.00526183787113525,0.0037658214260166446,0.003746558893069875,0.00760477454588675,0.011199610775157678,0.0177718752598916,98.64422722924549,98.65163189600571,2.211072220733604,97.2384408852231,99.72442569749546,100.88278419638517,103.6926884999848,21,24,0.875,0,0.0,0.0,0.0
J2,0.02843189920862407,0.0131260195628093,0.036740909514631194,0.0015987330777652,0.035904331281554076,0.08687452383509389,0.1235462762956952,0.19417001106879103,0.07445306843275545,0.2419433270091697,0.023228714100339175,0.3548604327810828,0.5416872452507921,0.7832490959192855,-0.21806376600954044,-0.08609420373667405,0.2725605662949865,-0.3367656015163144,-0.022556572791034474,-0.0104953565548918,0.0041532891026088,0.2360899188186809,0.12097474111187245,0.2642639371761077,0.031363566147683375,0.4122491668896071,0.6375635414882815,0.8513350010404759,0.012506160513700284,0.0069763728673474,0.013966532868741105,0.0017989630599804748,0.018103401304956898,0.03576642175177186,0.043610841929271,0.0038090460923442377,0.00235501504451185,0.003805727767373523,0.0008125869472608001,0.005296435667329525,0.010436414818075768,0.0117873254692288,0.007872639097831055,0.006972036104425,0.004031833411689981,0.004797136087285675,0.010289561928733025,0.0128969381885506,0.0192726243007343,74.30179667354241,73.56034843748785,2.098922122435626,72.69768133328762,75.04060850026144,77.41980914117302,79.94174149999162,16,24,0.6666666666666666,0,0.0,0.0,0.0
J3,0.017487977933178404,0.00459090025510505,0.028665275583978255,0.00104649874899735,0.0214100475079148,0.04084080654486502,0.12033228187171,0.11126318155368031,0.02974133534722105,0.18244949510805522,0.0132001732950432,0.13945557161428937,0.2458232625571838,0.7640586112662817,-0.11350669038121446,-0.031353295994126604,0.1880863919714796,-0.15277402284595296,0.0065969698005790755,0.012782190977362119,0.0163270667167865,0.14704225620016015,0.051019371106983555,0.20643322648032944,0.015598242736534923,0.20050687844768086,0.3438510371149725,0.8299132061919101,0.007604785772226949,0.00245948586039865,0.009961295479302771,0.000830403744714525,0.011575069907110375,0.018520288408004668,0.0363087065770627,0.002305572929326479,0.0008018476796026,0.0029358945867716,0.00029311535648592497,0.003688892376664075,0.00556145843432085,0.0108305704602985,0.00502981456411603,0.0039725170242224,0.0030091857942668786,0.0035053621324228753,0.00499115327179145,0.009320126971054637,0.0144741179873534,86.45429387508678,86.50617525001871,0.9687708860571345,85.78523292647151,87.15703631279757,87.5023945714056,88.21226337493863,20,24,0.8333333333333334,0,0.0,0.0,0.0
